input,output,type,variant,prompt_strategy,temperature,reasoning_effort,image_detail,strategy,complexity,provider,model,model_reported,run,attempt,generation_id,context_tokens,context_components,duration,input_tokens,output_tokens,total_tokens,cached_tokens,cache_write_tokens,reasoning_tokens,cost_usd,cost_prompt_usd,cost_completion_usd,extraction_ok,parse_ok,truncated,sfc_bytes,sfc_lines,stop_reason,native_finish_reason,refusal,error,created_at
medium-3,3-b2-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b2,medium,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785261247-OU7uvHOZo1NRkKlIm3Hk,8094,1,5315.3756,9520,377,9897,0,9517,0,0.0177015625,0.0148740625,0.0028275,True,True,False,1953,40,stop,completed,,,2026-07-28T19:54:14.721737
medium-4,4-b2-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b2,medium,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785261252-ciIu2tr9v2ynyYPQKNVd,18910,3,12046.9186,23280,956,24236,0,23277,516,0.0435440625,0.0363740625,0.00717,True,True,False,1979,56,stop,completed,,,2026-07-28T19:54:26.784352
medium-5,5-b2-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b2,medium,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785261264-ZA47bZohMzWcvje8Utbq,31756,5,11451.8435,36752,1120,37872,0,36749,516,0.0658240625,0.0574240625,0.0084,True,True,False,2850,68,stop,completed,,,2026-07-28T19:54:38.245216
medium-6,6-b2-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b2,medium,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785261276-rWBFY8VCV5r21n3blaHf,11426,3,28855.4742,15342,1905,17247,0,15339,1118,0.0382584375,0.0239709375,0.0142875,True,True,False,3506,68,stop,completed,,,2026-07-28T19:55:07.106491
medium-7,7-b2-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b2,medium,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785261305-I7QRRusKbmzyYHWKIYfk,22490,4,14671.8755,26800,1072,27872,0,26797,516,0.0499140625,0.0418740625,0.00804,True,True,False,2350,56,stop,completed,,,2026-07-28T19:55:21.798189
medium-8,8-b2-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b2,medium,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785261319-3jwSASMUQMpp94Zd89eH,22295,3,7840.1806,26190,645,26835,0,26187,164,0.0457584375,0.0409209375,0.0048375,True,True,False,2145,53,stop,completed,,,2026-07-28T19:55:29.647354
medium-9,9-b2-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b2,medium,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785261327-a5cj6hsOCDFuAHyq5bmD,7257,1,21253.6926,15104,1218,16322,7125,7976,468,0.022491875,0.013356875,0.009135,True,True,False,3446,78,stop,completed,,,2026-07-28T19:55:50.915152
simple-1,1-b2-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b2,simple,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785261348-deRZ91jQZaTsKBa998Km,29430,3,1897.8693,32292,155,32447,0,32289,0,0.0516178125,0.0504553125,0.0011625,True,True,False,693,25,stop,completed,,,2026-07-28T19:55:52.831167
simple-10,10-b2-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b2,simple,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785261350-xYAzArj07MDTBOEix9vo,40224,6,12000.4723,47655,1116,48771,0,47652,374,0.08283,0.07446,0.00837,True,True,False,3096,76,stop,completed,,,2026-07-28T19:56:04.839635
simple-2,2-b2-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b2,simple,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785261362-bk26eHTpbhEuJCMCWNLm,4603,2,3039.3898,6464,190,6654,0,6461,0,0.0115240625,0.0100990625,0.001425,True,True,False,808,25,stop,completed,,,2026-07-28T19:56:07.884022
simple-3,3-b2-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b2,simple,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785261365-phAwZOiJBY1KOkKtOGZc,16375,3,11423.125,20286,845,21131,0,20283,516,0.0380334375,0.0316959375,0.0063375,True,True,False,1669,52,stop,completed,,,2026-07-28T19:56:19.314134
simple-4,4-b2-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b2,simple,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264069-DuGIj6qtvSGEXU5Qi9U4,9167,2,59667.5518,13264,1517,14781,0,13261,695,0.0321015625,0.0207240625,0.0113775,True,True,False,3166,71,stop,completed,,,2026-07-28T20:42:10.889452
simple-5,5-b2-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b2,simple,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264128-jrKLESSPXDd7rR5yX16u,25384,3,7038.0085,28230,653,28883,0,28227,375,0.0490059375,0.0441084375,0.0048975,True,True,False,1211,39,stop,completed,,,2026-07-28T20:42:17.934477
simple-6,6-b2-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b2,simple,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264135-vTuWlcURXRgSsOT9d2tj,3145,2,1643.2023,4954,149,5103,0,4951,0,0.0088571875,0.0077396875,0.0011175,True,True,False,533,21,stop,completed,,,2026-07-28T20:42:19.582684
simple-7,7-b2-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b2,simple,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264137-meUWpT1SJIxZQ8xYAPeA,3137,1,1293.2739,4437,126,4563,0,4434,0,0.007876875,0.006931875,0.000945,True,True,False,446,14,stop,completed,,,2026-07-28T20:42:20.879971
simple-8,8-b2-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b2,simple,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264138-yZLMumN0361S15YX3UjS,21343,2,4746.7883,24142,307,24449,0,24139,0,0.0400234375,0.0377209375,0.0023025,True,True,False,1263,34,stop,completed,,,2026-07-28T20:42:25.632770
simple-9,9-b2-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b2,simple,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264143-WTyFUB3WXhyPLsG2lBG8,6386,2,9399.9436,10198,519,10717,0,10195,143,0.0198259375,0.0159334375,0.0038925,True,True,False,1566,39,stop,completed,,,2026-07-28T20:42:35.040697
hard-1,1-b3-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b3,hard,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264152-AQcuM6EssnharXmM2Qc8,11527,5,16680.6397,20251,1270,21521,0,20248,516,0.04116625,0.03164125,0.009525,True,True,False,3778,104,stop,completed,,,2026-07-28T20:42:51.732341
hard-10,10-b3-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b3,hard,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264169-PfFsxhIckEb1JbPmseEY,7071,3,19155.9262,29751,2169,31920,0,29748,840,0.0627525,0.046485,0.0162675,True,True,False,5853,167,stop,completed,,,2026-07-28T20:43:10.903299
hard-2,2-b3-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b3,hard,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264188-wiDmcmZUFAMVC2ERuvqz,2483,1,11899.5934,15655,1163,16818,0,15652,516,0.0331825,0.02446,0.0087225,True,True,False,2429,106,stop,completed,,,2026-07-28T20:43:22.815881
hard-3,3-b3-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b3,hard,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264200-aJhnZoxgJa6F2GbtIa8J,12942,5,13327.2913,45459,1098,46557,0,45456,516,0.07926375,0.07102875,0.008235,True,True,False,2623,75,stop,completed,,,2026-07-28T20:43:36.162176
hard-4,4-b3-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b3,hard,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264213-fxZIm1CqtUkjFPKnHzqe,7071,3,46233.3548,23271,1732,25003,7674,15594,773,0.038318625,0.025328625,0.01299,True,True,False,4171,105,stop,completed,,,2026-07-28T20:44:22.408533
hard-5,5-b3-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b3,hard,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264260-qV3po8tKudlZGMKqkf1p,6819,3,14186.5976,14014,1405,15419,0,14011,516,0.0324334375,0.0218959375,0.0105375,True,True,False,4193,90,stop,completed,,,2026-07-28T20:44:36.605139
hard-6,6-b3-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b3,hard,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264274-Bp6iL6FgV4pKPj9f47jg,5721,2,16624.0344,11476,1409,12885,0,11473,972,0.0284978125,0.0179303125,0.0105675,True,True,False,2072,63,stop,completed,,,2026-07-28T20:44:53.238707
hard-7,7-b3-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b3,hard,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264290-j8hRD8XlR5jOQEMTs1J8,5853,5,24351.7468,19108,1987,21095,0,19105,649,0.0447578125,0.0298553125,0.0149025,True,True,False,5502,111,stop,completed,,,2026-07-28T20:45:17.614563
hard-8,8-b3-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b3,hard,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264315-MrLZbIxYdJELcKc1qzoh,5970,3,12670.1746,11181,1281,12462,0,11178,507,0.027076875,0.017469375,0.0096075,True,True,False,3569,76,stop,completed,,,2026-07-28T20:45:30.292761
hard-9,9-b3-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b3,hard,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264328-2tWrDcAjgEZlRuKALBSb,15478,8,187580.5683,27279,1405,28684,0,27276,516,0.05316,0.0426225,0.0105375,True,True,False,4383,112,stop,completed,,,2026-07-28T20:48:37.886853
medium-1,1-b3-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b3,medium,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264515-hA4g1vC0DbtlgzevJBJF,13115,5,18525.2848,19892,1578,21470,0,19889,837,0.0429153125,0.0310803125,0.011835,True,True,False,3619,83,stop,completed,,,2026-07-28T20:48:56.422146
medium-10,10-b3-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b3,medium,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264534-P4o6MCdw9NDFxCQfe2K6,4603,3,2913.8391,7979,342,8321,0,7976,0,0.01503125,0.01246625,0.002565,True,True,False,1556,39,stop,completed,,,2026-07-28T20:48:59.343465
medium-2,2-b3-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b3,medium,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264537-TtB5m3rEhazrWMFI4YYL,1643,1,18858.094,14683,1934,16617,0,14680,717,0.03744625,0.02294125,0.014505,True,True,False,6814,140,stop,completed,,,2026-07-28T20:49:18.213546
medium-3,3-b3-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b3,medium,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264555-LeWEzdJ9voQ61a0NX7Os,1814,1,9210.968,4301,418,4719,0,4298,0,0.009854375,0.006719375,0.003135,True,True,False,1805,41,stop,completed,,,2026-07-28T20:49:27.428520
medium-4,4-b3-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b3,medium,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264565-d0ze8TAh9YJEcjyRpSBt,4538,3,13530.8194,9258,895,10153,0,9255,516,0.0211771875,0.0144646875,0.0067125,True,True,False,1513,55,stop,completed,,,2026-07-28T20:49:40.964326
medium-5,5-b3-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b3,medium,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264578-jogQvZN4wayOttVfsxSj,9981,5,18702.3418,15769,1655,17424,0,15766,1034,0.037050625,0.024638125,0.0124125,True,True,False,2735,64,stop,completed,,,2026-07-28T20:49:59.673705
medium-6,6-b3-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b3,medium,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264598-aTbZjwrSuYUbuybioiyy,2582,3,40678.7081,6820,1018,7838,0,6817,475,0.0182903125,0.0106553125,0.007635,True,True,False,2477,52,stop,completed,,,2026-07-28T20:50:40.361418
medium-7,7-b3-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b3,medium,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264638-Wy6ejGuXIQtyRomOk3bb,5319,4,11292.3548,10578,1104,11682,0,10575,516,0.0248071875,0.0165271875,0.00828,True,True,False,2754,62,stop,completed,,,2026-07-28T20:50:51.663772
medium-8,8-b3-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b3,medium,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264649-hMmxXvbYpTJS9EElWQLw,4987,3,7973.464,9660,773,10433,0,9657,275,0.0208903125,0.0150928125,0.0057975,True,True,False,1825,58,stop,completed,,,2026-07-28T20:50:59.646209
medium-9,9-b3-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b3,medium,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264657-MhSNkX0wOityO860yWdI,1643,1,17562.5124,9903,1266,11169,1924,7976,503,0.02220175,0.01270675,0.009495,True,True,False,3437,78,stop,completed,,,2026-07-28T20:51:17.218193
simple-1,1-b3-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b3,simple,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264674-QozIoGKyvieEJoBQIhES,11981,3,1723.3856,15709,146,15855,0,15706,0,0.025639375,0.024544375,0.001095,True,True,False,555,24,stop,completed,,,2026-07-28T20:51:18.949169
simple-10,10-b3-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b3,simple,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264676-muVxkzhDPgage3DyDyTt,11011,6,14306.9253,19735,1197,20932,0,19732,445,0.0398125,0.030835,0.0089775,True,True,False,3569,98,stop,completed,,,2026-07-28T20:51:33.267638
simple-2,2-b3-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b3,simple,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264690-XtUu33ayXrOQqRjbMVcy,721,2,2316.1843,2394,124,2518,0,2391,0,0.0046696875,0.0037396875,0.00093,True,True,False,479,15,stop,completed,,,2026-07-28T20:51:35.590822
simple-3,3-b3-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b3,simple,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264693-9boOXTbGff56DoxFyLYy,5782,3,13132.1497,9814,1074,10888,0,9811,873,0.0233884375,0.0153334375,0.008055,True,True,False,734,27,stop,completed,,,2026-07-28T20:51:48.729991
simple-4,4-b3-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b3,simple,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264706-kPAJn7QeqFhldGOVmdDb,1304,2,3753.2611,5919,382,6301,0,5916,0,0.0121125,0.0092475,0.002865,True,True,False,1348,39,stop,completed,,,2026-07-28T20:51:52.490248
simple-5,5-b3-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b3,simple,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264710-UTI9bKctcY9N9rkfbHGR,8006,3,6543.5412,11694,543,12237,0,11691,245,0.0223434375,0.0182709375,0.0040725,True,True,False,1106,44,stop,completed,,,2026-07-28T20:51:59.040622
simple-6,6-b3-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b3,simple,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264716-0wrbT73WFoVoZDlocoO1,638,2,3701.53,2555,138,2693,0,2552,0,0.00502625,0.00399125,0.001035,True,True,False,461,16,stop,completed,,,2026-07-28T20:52:02.746187
simple-7,7-b3-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b3,simple,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264720-Bwobz3e3ucl0W9ioYdA7,441,1,1801.9123,1871,120,1991,0,1868,0,0.0038225,0.0029225,0.0009,True,True,False,424,14,stop,completed,,,2026-07-28T20:52:04.568380
simple-8,8-b3-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b3,simple,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264722-Bhyrb2TqKKvBhpUMywfH,7476,2,3018.1248,10939,315,11254,0,10936,0,0.01945375,0.01709125,0.0023625,True,True,False,1320,39,stop,completed,,,2026-07-28T20:52:07.592515
simple-9,9-b3-gpt-5.6-terra-1.vue,components,,zero_shot,0.0,medium,,b3,simple,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785264725-FjfSPK2iVVFS0hR5B4QD,992,2,5477.4022,5088,528,5616,0,5085,136,0.0119090625,0.0079490625,0.00396,True,True,False,1382,39,stop,completed,,,2026-07-28T20:52:13.076913
hard-1,1-b1-gemini-3.1-pro-preview-1.vue,components,,zero_shot,0.0,medium,,b1,hard,Google,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785264730-cXL2pcTgIytK7CtDB2LR,0,0,8266.0954,10034,630,10664,0,0,0,0.027628,0.020068,0.00756,True,True,False,2060,52,stop,STOP,,,2026-07-28T20:52:21.349543
hard-10,10-b1-gemini-3.1-pro-preview-1.vue,components,,zero_shot,0.0,medium,,b1,hard,Google AI Studio,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785264739-a58daL0xF3KdopiMjBmU,0,0,78643.6653,27795,3775,31570,0,0,2854,0.10089,0.05559,0.0453,True,True,False,3101,71,stop,STOP,,,2026-07-28T20:53:40.006214
hard-2,2-b1-gemini-3.1-pro-preview-1.vue,components,,zero_shot,0.0,medium,,b1,hard,Google AI Studio,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785264817-Ko8MB4JqugUJxDcZSq7m,0,0,10006.7763,16213,1585,17798,0,0,1027,0.051446,0.032426,0.01902,True,True,False,1848,70,stop,STOP,,,2026-07-28T20:53:50.026514
hard-3,3-b1-gemini-3.1-pro-preview-1.vue,components,,zero_shot,0.0,medium,,b1,hard,Google AI Studio,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785264827-jY4q7GvuXe89wyuBGFcj,0,0,13305.9964,40066,1931,41997,0,0,1389,0.103304,0.080132,0.023172,True,True,False,1934,66,stop,STOP,,,2026-07-28T20:54:03.359551
hard-4,4-b1-gemini-3.1-pro-preview-1.vue,components,,zero_shot,0.0,medium,,b1,hard,Google AI Studio,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785264841-AhOSb6IHGrvBzztSYgdT,0,0,14449.3759,19658,2302,21960,0,0,1560,0.06694,0.039316,0.027624,True,True,False,2424,88,stop,STOP,,,2026-07-28T20:54:17.837230
hard-5,5-b1-gemini-3.1-pro-preview-1.vue,components,,zero_shot,0.0,medium,,b1,hard,Google AI Studio,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785264855-0aoRK1yBPCLQJNd5Nrrf,0,0,18388.926,8606,3037,11643,0,0,2162,0.053656,0.017212,0.036444,True,True,False,3106,73,stop,STOP,,,2026-07-28T20:54:36.246923
hard-6,6-b1-gemini-3.1-pro-preview-1.vue,components,,zero_shot,0.0,medium,,b1,hard,Google AI Studio,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785264873-9ApCzY1CbLWNuKfzOy11,0,0,5288.5418,6640,681,7321,0,0,469,0.021452,0.01328,0.008172,True,True,False,653,30,stop,STOP,,,2026-07-28T20:54:41.552447
hard-7,7-b1-gemini-3.1-pro-preview-1.vue,components,,zero_shot,0.0,medium,,b1,hard,Google AI Studio,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785264879-Wvm2MDWdFTNnn5N4udSY,0,0,24759.2669,15761,4282,20043,0,0,3518,0.082906,0.031522,0.051384,True,True,False,2684,84,stop,STOP,,,2026-07-28T20:55:06.322563
hard-8,8-b1-gemini-3.1-pro-preview-1.vue,components,,zero_shot,0.0,medium,,b1,hard,Google AI Studio,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785264904-eHVNemCwR8dI8vYszySv,0,0,15657.1045,6029,2486,8515,0,0,1808,0.04189,0.012058,0.029832,True,True,False,2365,70,stop,STOP,,,2026-07-28T20:55:21.986702
hard-9,9-b1-gemini-3.1-pro-preview-1.vue,components,,zero_shot,0.0,medium,,b1,hard,Google AI Studio,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785264919-C5vHJairIAF0nTHpGRMW,0,0,6676.5492,13583,921,14504,0,0,0,0.038218,0.027166,0.011052,True,True,False,2981,66,stop,STOP,,,2026-07-28T20:55:28.685857
medium-1,1-b1-gemini-3.1-pro-preview-1.vue,components,,zero_shot,0.0,medium,,b1,medium,Google AI Studio,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785264926-RD2h6UkFggJpQsHk0Vvx,0,0,14791.091,7019,2419,9438,0,0,1628,0.043066,0.014038,0.029028,True,True,False,2704,85,stop,STOP,,,2026-07-28T20:55:43.485460
medium-10,10-b1-gemini-3.1-pro-preview-1.vue,components,,zero_shot,0.0,medium,,b1,medium,Google AI Studio,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785264941-1CahQx2v8XYpyiCAptLo,0,0,12862.6897,3628,2192,5820,0,0,1817,0.03356,0.007256,0.026304,True,True,False,1254,41,stop,STOP,,,2026-07-28T20:55:56.352908
medium-2,2-b1-gemini-3.1-pro-preview-1.vue,components,,zero_shot,0.0,medium,,b1,medium,Google AI Studio,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785264954-YKrOT4cKd5tZpvWIxydM,0,0,20993.365,16357,3619,19976,0,0,2488,0.076142,0.032714,0.043428,True,True,False,4159,109,stop,STOP,,,2026-07-28T20:56:17.355273
medium-3,3-b1-gemini-3.1-pro-preview-1.vue,components,,zero_shot,0.0,medium,,b1,medium,Google AI Studio,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785264975-waAr2P0483pAGbjzIcnq,0,0,10430.3229,3218,1618,4836,0,0,1230,0.025852,0.006436,0.019416,True,True,False,1516,32,stop,STOP,,,2026-07-28T20:56:27.792105
medium-4,4-b1-gemini-3.1-pro-preview-1.vue,components,,zero_shot,0.0,medium,,b1,medium,Google AI Studio,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785264985-wM1hDhXQoLcfSGIAf7BV,0,0,13761.3523,5302,2186,7488,0,0,1862,0.036836,0.010604,0.026232,True,False,False,473,22,stop,STOP,,,2026-07-28T20:56:41.563232
medium-5,5-b1-gemini-3.1-pro-preview-1.vue,components,,zero_shot,0.0,medium,,b1,medium,Google AI Studio,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785264999-lRkAdoAxzQBysbFtRh2q,0,0,12105.7169,6300,1866,8166,0,0,1337,0.034992,0.0126,0.022392,True,True,False,1784,50,stop,STOP,,,2026-07-28T20:56:53.683995
medium-6,6-b1-gemini-3.1-pro-preview-1.vue,components,,zero_shot,0.0,medium,,b1,medium,Google AI Studio,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785265011-v3hRXBdUCC1frHvvJTqV,0,0,15045.1295,5209,2528,7737,0,0,2062,0.040754,0.010418,0.030336,True,True,False,1647,41,stop,STOP,,,2026-07-28T20:57:08.736135
medium-7,7-b1-gemini-3.1-pro-preview-1.vue,components,,zero_shot,0.0,medium,,b1,medium,Google AI Studio,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785265026-ULDuBf91cGYATFZnPeNB,0,0,16598.9435,6007,2657,8664,0,0,2127,0.043898,0.012014,0.031884,True,True,False,1747,44,stop,STOP,,,2026-07-28T20:57:25.342076
medium-8,8-b1-gemini-3.1-pro-preview-1.vue,components,,zero_shot,0.0,medium,,b1,medium,Google AI Studio,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785265043-YlcVOopzmvFW48uLDdzc,0,0,16100.2541,5295,2676,7971,0,0,2207,0.042702,0.01059,0.032112,True,True,False,1580,57,stop,STOP,,,2026-07-28T20:57:41.457694
medium-9,9-b1-gemini-3.1-pro-preview-1.vue,components,,zero_shot,0.0,medium,,b1,medium,Google AI Studio,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785265059-YLSonHTntm87R3Q1ZmUi,0,0,18424.6137,10059,3348,13407,0,0,2411,0.060294,0.020118,0.040176,True,True,False,2983,69,stop,STOP,,,2026-07-28T20:57:59.899553
simple-1,1-b1-gemini-3.1-pro-preview-1.vue,components,,zero_shot,0.0,medium,,b1,simple,Google AI Studio,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785265077-opiTbjhavBaNt3oelNVN,0,0,7895.7648,3261,1031,4292,0,0,844,0.018894,0.006522,0.012372,True,True,False,604,27,stop,STOP,,,2026-07-28T20:58:07.801325
simple-10,10-b1-gemini-3.1-pro-preview-1.vue,components,,zero_shot,0.0,medium,,b1,simple,Google AI Studio,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785265085-W65VykwaeinCF4d1Zjk2,0,0,12188.1988,9923,1980,11903,0,0,1272,0.043606,0.019846,0.02376,True,True,False,2456,71,stop,STOP,,,2026-07-28T20:58:20.000557
simple-2,2-b1-gemini-3.1-pro-preview-1.vue,components,,zero_shot,0.0,medium,,b1,simple,Google AI Studio,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785265097-UbCFRYNGzigISLnsD3X2,0,0,7791.7674,1903,1008,2911,0,0,863,0.015902,0.003806,0.012096,True,True,False,469,15,stop,STOP,,,2026-07-28T20:58:27.796337
simple-3,3-b1-gemini-3.1-pro-preview-1.vue,components,,zero_shot,0.0,medium,,b1,simple,Google AI Studio,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785265105-IsGkKdRQVMsa4u9xf72q,0,0,5489.9263,4546,781,5327,0,0,617,0.018464,0.009092,0.009372,True,True,False,482,21,stop,STOP,,,2026-07-28T20:58:33.302632
